ensembl_id,symbol
ENSG00000149295,DRD2
ENSG00000239511,POM121L7P
ENSG00000269405,NXF2
ENSG00000152430,BOLL
ENSG00000006747,SCIN
ENSG00000260792,LINC02280
ENSG00000136160,EDNRB
ENSG00000087258,GNAO1
ENSG00000172967,XKR3
ENSG00000080644,CHRNA3
ENSG00000205704,SMIM45
ENSG00000205424,PCBP3-AS1
ENSG00000230062,ANKRD66
ENSG00000164761,TNFRSF11B
ENSG00000161270,NPHS1
ENSG00000136099,PCDH8
ENSG00000099822,HCN2
ENSG00000169851,PCDH7
ENSG00000129991,TNNI3
ENSG00000229835,KHSRPP1
ENSG00000229544,NKX1-2
ENSG00000215217,CFAP90
ENSG00000101463,SYNDIG1
ENSG00000173597,SULT1B1
ENSG00000228376,GAS2L1P2
ENSG00000214282,KRT8P14
ENSG00000205786,LINC01531
ENSG00000214514,KRT42P
ENSG00000161082,CELF5
ENSG00000141744,PNMT
ENSG00000132464,ENAM
ENSG00000280997,CCAT2
ENSG00000168122,ZNF355P
ENSG00000133488,SEC14L4
ENSG00000205293,LINC01602
ENSG00000164393,ADGRF2P
ENSG00000177984,LCN15
ENSG00000205221,VIT
ENSG00000188782,CATSPER4
ENSG00000260653,MIR3147HG
ENSG00000204961,PCDHA9
ENSG00000234859,LOC100505782
ENSG00000185974,GRK1
ENSG00000240216,CPHL1P
ENSG00000116194,ANGPTL1
ENSG00000099954,CECR2
ENSG00000123610,TNFAIP6
ENSG00000100181,TPTEP1
ENSG00000162782,TDRD5
ENSG00000198010,DLGAP2
ENSG00000152254,G6PC2
ENSG00000106302,HYAL4
ENSG00000224721,FLVCR2-AS1
ENSG00000170486,KRT72
ENSG00000101188,NTSR1
ENSG00000105855,ITGB8
ENSG00000172940,SLC22A13
ENSG00000259236,GOLGA8VP
ENSG00000267690,LDLRAD4-AS1
ENSG00000143318,CASQ1
ENSG00000244731,C4A
ENSG00000243064,ABCC13
ENSG00000134716,CYP2J2
ENSG00000124568,SLC17A1
ENSG00000250033,SLC7A11-AS1
ENSG00000214575,CPEB1
ENSG00000214336,FOXI3
ENSG00000254704,PFPLP
ENSG00000204539,CDSN
ENSG00000242173,ARHGDIG
ENSG00000164099,PRSS12
ENSG00000109472,CPE
ENSG00000160867,FGFR4
ENSG00000182329,KIAA2012
ENSG00000034239,CLXN
ENSG00000241635,UGT1A1
ENSG00000115884,SDC1
ENSG00000198670,LPA
ENSG00000164920,OSR2
ENSG00000109758,HGFAC
ENSG00000238107,LOC124904403
ENSG00000145040,UCN2
ENSG00000188869,TMC3
ENSG00000126733,DACH2
ENSG00000172318,B3GALT1
ENSG00000105398,SULT2A1
ENSG00000106819,ASPN
ENSG00000078081,LAMP3
ENSG00000261239,ANKRD26P1
ENSG00000082556,OPRK1
ENSG00000257616,LOC400036
ENSG00000141934,PLPP2
ENSG00000011083,SLC6A7
ENSG00000186009,ATP4B
ENSG00000196979,GPRACR
ENSG00000104059,ENTREP2
ENSG00000106341,PPP1R17
ENSG00000185002,RFX6
ENSG00000156009,MAGEA8
ENSG00000260239,LINC02533
ENSG00000162374,ELAVL4
ENSG00000226430,USP17L7
ENSG00000250387,LINC02197
ENSG00000138829,FBN2
ENSG00000237541,HLA-DQA2
ENSG00000124469,CEACAM8
ENSG00000234419,CICP13
ENSG00000236393,LINC03099
ENSG00000248964,LOC101929470
ENSG00000103723,AP3B2
ENSG00000228484,LOC101927692
ENSG00000141748,ARL5C
ENSG00000106078,COBL
ENSG00000187229,PSD3-AS1
ENSG00000196167,COLCA1
ENSG00000231852,CYP21A2
ENSG00000132911,NMUR2
ENSG00000180660,MAB21L1
ENSG00000165181,SHOC1
ENSG00000250120,PCDHA10
ENSG00000166006,KCNC2
ENSG00000162391,FAM151A
ENSG00000081800,SLC13A1
ENSG00000269526,ERVV-1
ENSG00000158748,HTR6
ENSG00000205363,INSYN1
ENSG00000232837,LINC01700
ENSG00000139915,MDGA2
ENSG00000206262,FOXL2NB
ENSG00000182836,PLCXD3
ENSG00000151704,KCNJ1
ENSG00000115474,KCNJ13
ENSG00000174226,SNX31
ENSG00000236081,ELFN1-AS1
ENSG00000105880,DLX5
ENSG00000237803,PIRAT1
ENSG00000095777,MYO3A
ENSG00000145526,CDH18
ENSG00000228271,LINC02048
ENSG00000225595,LINC01623
ENSG00000095203,EPB41L4B
ENSG00000266964,FXYD1
ENSG00000145358,DDIT4L
ENSG00000188933,USP32P1
ENSG00000147614,ATP6V0D2
ENSG00000135443,KRT85
ENSG00000256188,TAS2R30
ENSG00000217236,SP9
ENSG00000267691,SHC1P2
ENSG00000123572,NRK
ENSG00000118972,FGF23
ENSG00000137960,GIPC2
ENSG00000172201,ID4
ENSG00000154319,FAM167A
ENSG00000254872,LINC02688
ENSG00000166922,SCG5
ENSG00000175121,WFDC5
ENSG00000225930,LINC02249
ENSG00000246130,TNFRSF10B-AS1
ENSG00000121270,ABCC11
ENSG00000215120,SOCS6P1
ENSG00000188992,LIPI
ENSG00000261649,GOLGA6L7
ENSG00000164932,CTHRC1
ENSG00000157064,NMNAT2
ENSG00000173157,ADAMTS20
ENSG00000163623,NKX6-1
ENSG00000119913,TECTB
ENSG00000157502,PWWP3B
ENSG00000204531,POU5F1
ENSG00000138152,BTBD16
ENSG00000176945,MUC20
ENSG00000128383,APOBEC3A
ENSG00000144130,NT5DC4
ENSG00000205488,CALML3-AS1
ENSG00000249717,PARM1-AS1
ENSG00000224714,LINC02671
ENSG00000249534,LINC01258
ENSG00000207955,MIR219A2HG
ENSG00000135917,SLC19A3
ENSG00000237412,PRSS56
ENSG00000179796,LRRC3B
ENSG00000186452,TMPRSS12
ENSG00000213538,KRT8P41
ENSG00000180287,PLD5
ENSG00000204889,KRT40
ENSG00000170369,CST2
ENSG00000211933,IGHV6-1
ENSG00000160224,AIRE
ENSG00000211967,IGHV3-53
ENSG00000233932,CTXN2
ENSG00000218890,NUFIP1P1
ENSG00000186049,KRT73
ENSG00000186007,LEMD1
ENSG00000114349,GNAT1
ENSG00000187140,FOXD3
ENSG00000224689,ZNF812P
ENSG00000279965,LINC03032
ENSG00000140285,FGF7
ENSG00000104970,KIR3DX1
ENSG00000248159,HSPA8P11
ENSG00000242159,ABCF2P1
ENSG00000136110,CNMD
ENSG00000185792,NLRP9
ENSG00000174482,LINGO2
ENSG00000163283,ALPP
ENSG00000247775,SNCA-AS1
ENSG00000160471,COX6B2
ENSG00000181072,CHRM2
ENSG00000116132,PRRX1
ENSG00000138075,ABCG5
ENSG00000124839,RAB17
ENSG00000176971,FIBIN
ENSG00000101670,LIPG
ENSG00000239254,MSL3P2
ENSG00000179270,PCARE
ENSG00000183317,EPHA10
ENSG00000197549,PRAMENP
ENSG00000273679,LOC441711
ENSG00000171872,KLF17
ENSG00000233491,CDHR17P
ENSG00000101890,GUCY2F
ENSG00000105255,FSD1
ENSG00000268660,LETM1P2
ENSG00000236241,DDX5P1
ENSG00000007933,FMO3
ENSG00000149418,ST14
ENSG00000108576,SLC6A4
ENSG00000102452,NALCN
ENSG00000197353,LYPD2
ENSG00000196482,ESRRG
ENSG00000140481,CCDC33
ENSG00000134207,SYT6
ENSG00000213493,ACTN4P1
ENSG00000217733,CCT7P1
ENSG00000228742,LINC02577
ENSG00000078018,MAP2
ENSG00000106327,TFR2
ENSG00000165269,AQP7
ENSG00000246863,GPR176-DT
ENSG00000265766,CXADRP3
ENSG00000179300,RTL3
ENSG00000079385,CEACAM1
ENSG00000230568,SF3A3P1
ENSG00000185933,CALHM1
ENSG00000186867,QRFPR
ENSG00000244378,RPS2P45
ENSG00000165300,SLITRK5
ENSG00000189410,SH2D5
ENSG00000264985,SDK2-AS1
ENSG00000100842,EFS
ENSG00000225371,CICP8
ENSG00000223703,IGSF3P2
ENSG00000221887,HMSD
ENSG00000235613,NSRP1P1
ENSG00000250241,PCDH10-DT
ENSG00000229051,LINC01788
ENSG00000214888,NPAP1P9
ENSG00000126010,GRPR
ENSG00000083782,EPYC
ENSG00000266554,LINC01443
ENSG00000270863,DDX55P1
ENSG00000111339,ART4
ENSG00000198092,TMPRSS11F
ENSG00000037965,HOXC8
ENSG00000158516,CPA2
ENSG00000053438,NNAT
ENSG00000163518,FCRL4
ENSG00000183128,CALHM3
ENSG00000172421,EFCAB3
ENSG00000165078,CPA6
ENSG00000134215,VAV3
ENSG00000240132,ETF1P2
ENSG00000251258,RFPL4B
ENSG00000255970,LINC02421
ENSG00000120907,ADRA1A
ENSG00000237290,LINC01343
ENSG00000169313,P2RY12
ENSG00000175329,ISX
ENSG00000081138,CDH7
ENSG00000258128,MKRN9P
ENSG00000126890,CTAG2
ENSG00000088538,DOCK3
ENSG00000228612,HK2P1
ENSG00000112246,SIM1
ENSG00000108684,ASIC2
ENSG00000250230,LOC101927495
ENSG00000132854,KANK4
ENSG00000251596,HADHAP1
ENSG00000236754,LOC101929372
ENSG00000072315,TRPC5
ENSG00000100448,CTSG
ENSG00000259823,LYPD8
ENSG00000128713,HOXD11
ENSG00000054803,CBLN4
ENSG00000121743,GJA3
ENSG00000233056,ERVH48-1
ENSG00000137857,DUOX1
ENSG00000099399,MAGEB2
ENSG00000077080,ACTL6B
ENSG00000259219,LOC105371022
ENSG00000174898,CATSPERD
ENSG00000172399,MYOZ2
ENSG00000203859,HSD3B2
ENSG00000142408,CACNG8
ENSG00000264026,LINC02003
ENSG00000277215,SPANXA2-OT1
ENSG00000152932,RAB3C
ENSG00000205436,EXOC3L4
ENSG00000226777,FAM30A
ENSG00000100012,SEC14L3
ENSG00000248874,LINC02899
ENSG00000249961,TERB1
ENSG00000166592,RRAD
ENSG00000139287,TPH2
ENSG00000206150,RNASE13
ENSG00000102466,FGF14
ENSG00000167800,TBX10
ENSG00000259518,LINC01583
ENSG00000225140,DIP2C-AS2
ENSG00000241293,PPATP1
ENSG00000136244,IL6
ENSG00000214313,AZGP1P1
ENSG00000204434,POTEKP
ENSG00000134755,DSC2
ENSG00000142606,MMEL1
ENSG00000161944,ASGR2
ENSG00000143858,SYT2
ENSG00000179902,CFAP276
ENSG00000131409,LRRC4B
ENSG00000139970,RTN1
ENSG00000132702,HAPLN2
ENSG00000179873,NLRP11
ENSG00000179219,LINC00311
ENSG00000130433,CACNG6
ENSG00000185924,RTN4RL1
ENSG00000198173,FAM47C
ENSG00000186197,EDARADD
ENSG00000250596,LOC100419741
ENSG00000169551,CT55
ENSG00000153820,SPHKAP
ENSG00000244234,GMCL2
ENSG00000251350,LINC02475
ENSG00000229828,PDE4DIPP1
ENSG00000203952,CCDC160
ENSG00000249923,LINC02891
ENSG00000148671,ADIRF
ENSG00000179399,GPC5
ENSG00000067840,PDZD4
ENSG00000271013,LRRC37A9P
ENSG00000229766,TMX4-AS1
ENSG00000160161,CILP2
ENSG00000113739,STC2
ENSG00000100626,GALNT16
ENSG00000153993,SEMA3D
ENSG00000226792,C13orf42
ENSG00000232706,NUTM2HP
ENSG00000218565,LOC100129844
ENSG00000182376,PIEZO1-AS1
ENSG00000203356,LINC01562
ENSG00000211625,IGKV3D-20
ENSG00000270106,TSNAX-DISC1
ENSG00000150893,FREM2
ENSG00000229800,ATP8A2P2
ENSG00000241119,UGT1A9
ENSG00000230371,KARS1P2
ENSG00000267908,ZSCAN5DP
ENSG00000187621,LOC124903372
ENSG00000279685,MAPT-IT1
ENSG00000081041,CXCL2
ENSG00000189292,ALKAL2
ENSG00000176956,LY6H
ENSG00000183971,NPW
ENSG00000186526,CYP4F8
ENSG00000277639,CHD9NB
ENSG00000247416,NCAM1-AS2
ENSG00000258548,LINC00645
ENSG00000133134,BEX2
ENSG00000132681,ATP1A4
ENSG00000225872,TEX14BP
ENSG00000236318,LINC02888
ENSG00000280165,PCDH20
ENSG00000229052,MND1P1
ENSG00000171595,DNAI2
ENSG00000113805,CNTN3
ENSG00000266265,KLF14
ENSG00000117115,PADI2
ENSG00000271639,PPFIA1P1
ENSG00000007908,SELE
ENSG00000112273,HDGFL1
ENSG00000235532,LINC00402
ENSG00000174678,FAM47DP
ENSG00000178084,HTR3C
ENSG00000077935,SMC1B
ENSG00000259663,ISL1-DT
ENSG00000119919,NKX2-3
ENSG00000164651,SP8
ENSG00000158164,TMSB15A
ENSG00000011332,DPF1
ENSG00000168743,NPNT
ENSG00000211445,GPX3
ENSG00000258033,SNX5P2
ENSG00000118898,PPL
ENSG00000248115,SCFD2-AS1
ENSG00000165621,OXGR1
ENSG00000245384,CXXC4-AS1
ENSG00000171033,PKIA
ENSG00000149927,DOC2A
ENSG00000176049,JAKMIP2
ENSG00000211670,IGLV3-9
ENSG00000224414,LOC100533848
ENSG00000184617,ZNF840P
ENSG00000223731,SUPT20HL1
ENSG00000280119,LOC285097
ENSG00000182472,CAPN12
ENSG00000175868,CALCB
ENSG00000270503,YTHDF2P1
ENSG00000112164,GLP1R
ENSG00000227827,PKD1P2
ENSG00000250891,LINC02208
ENSG00000272975,MYHAS
ENSG00000145362,ANK2
ENSG00000259422,LOC101929439
ENSG00000185149,NPY2R
ENSG00000153930,ANKFN1
ENSG00000187094,CCK
ENSG00000182333,LIPF
ENSG00000198963,RORB
ENSG00000166482,MFAP4
ENSG00000183908,LRRC55
ENSG00000226757,PP12613
ENSG00000171551,ECEL1
ENSG00000211951,IGHV2-26
ENSG00000115602,IL1RL1
ENSG00000249215,NCOA4P4
ENSG00000188828,GLRA4
ENSG00000225950,NTF4
ENSG00000196758,LINC02991
ENSG00000183780,SLC35F3
ENSG00000226629,LINC00974
ENSG00000183691,NOG
ENSG00000241484,ARHGAP8
ENSG00000215515,IFIT1P1
ENSG00000268119,LOC105372321
ENSG00000235961,PNMA6A
ENSG00000007001,UPP2
ENSG00000144354,CDCA7
ENSG00000187323,DCC
ENSG00000130876,SLC7A10
ENSG00000105976,MET
ENSG00000134538,SLCO1B1
ENSG00000144868,TMEM108
ENSG00000133115,STOML3
ENSG00000186675,MAGEE2
ENSG00000178947,SMIM10L2A
ENSG00000175175,PPM1E
ENSG00000260704,LINC00543
ENSG00000218233,NEPNP
ENSG00000007174,DNAH9
ENSG00000146039,SLC17A4
ENSG00000162753,SLC9C2
ENSG00000224940,PRRT4
ENSG00000229897,SEPTIN7P7
ENSG00000248771,SMIM31
ENSG00000100721,TCL1A
ENSG00000175189,INHBC
ENSG00000075886,TUBA3D
ENSG00000055732,MCOLN3
ENSG00000183072,NKX2-5
ENSG00000115297,TLX2
ENSG00000276255,LINC02809
ENSG00000262700,LOC100421173
ENSG00000016391,CHDH
ENSG00000265273,PGDP1
ENSG00000159263,SIM2
ENSG00000133863,TEX15
ENSG00000100346,CACNA1I
ENSG00000198889,DCAF12L1
ENSG00000146938,NLGN4X
ENSG00000230400,LINC01747
ENSG00000245466,TTC9-DT
ENSG00000281162,LINC01127
ENSG00000123496,IL13RA2
ENSG00000116254,CHD5
ENSG00000101825,MXRA5
ENSG00000227189,RNF212-DT
ENSG00000170044,ZPLD1
ENSG00000142765,SYTL1
ENSG00000110148,CCKBR
ENSG00000112319,EYA4
ENSG00000101680,LAMA1
ENSG00000253943,KRT18P37
ENSG00000162039,MEIOB
ENSG00000181291,TMEM132E
ENSG00000249307,LINC01088
ENSG00000111262,KCNA1
ENSG00000230079,STK24P1
ENSG00000237775,DDR1-DT
ENSG00000224821,COL4A2-AS2
ENSG00000147160,AWAT2
ENSG00000233579,KRT8P15
ENSG00000242899,RPL7P16
ENSG00000259458,MGC15885
ENSG00000240707,LINC01168
ENSG00000163710,PCOLCE2
ENSG00000134769,DTNA
ENSG00000135218,CD36
ENSG00000158246,TENT5B
ENSG00000197415,VEPH1
ENSG00000091262,ABCC6
ENSG00000213088,ACKR1
ENSG00000224652,LINC00885
ENSG00000140839,CLEC18B
ENSG00000272274,ARGLU1-DT
ENSG00000235275,KRT18P16
ENSG00000225724,ASH2LP3
ENSG00000186439,TRDN
ENSG00000110076,NRXN2
ENSG00000170523,KRT83
ENSG00000237917,PARP4P1
ENSG00000122375,OPN4
ENSG00000182667,NTM
ENSG00000155495,MAGEC1
ENSG00000081051,AFP
ENSG00000173391,OLR1
ENSG00000122641,INHBA
ENSG00000159337,PLA2G4D
ENSG00000161849,KRT84
ENSG00000137265,IRF4
ENSG00000155093,PTPRN2
ENSG00000224083,MTCO1P11
ENSG00000168505,GBX2
ENSG00000120211,INSL4
ENSG00000188906,LRRK2
ENSG00000213771,KRT8P37
ENSG00000232928,DDX3P1
ENSG00000258590,NBEAP1
ENSG00000229161,TCP1P1
ENSG00000156414,TDRD9
ENSG00000173698,ADGRG2
ENSG00000179141,MTUS2-AS1
ENSG00000103647,CORO2B
ENSG00000172232,AZU1
ENSG00000229311,LOC101927827
ENSG00000187151,ANGPTL5
ENSG00000261272,MUC22
ENSG00000009709,PAX7
ENSG00000213937,CLDN9
ENSG00000146006,LRRTM2
ENSG00000137251,TINAG
ENSG00000130649,CYP2E1
ENSG00000217060,LOC100421093
ENSG00000176177,ENTHD1
ENSG00000166317,SYNPO2L
ENSG00000112981,NME5
ENSG00000196600,SLC22A25
ENSG00000167157,PRRX2
ENSG00000118729,CASQ2
ENSG00000259462,CPEB1-AS1
ENSG00000260027,HOXB7
ENSG00000030304,MUSK
ENSG00000134612,FOLH1B
ENSG00000215262,KCNU1
ENSG00000198216,CACNA1E
ENSG00000148965,SAA4
ENSG00000130045,NXNL2
ENSG00000270112,ST8SIA5-DT
ENSG00000137270,GCM1
ENSG00000223984,HNRNPRP1
ENSG00000152128,TMEM163
ENSG00000130208,APOC1
ENSG00000065361,ERBB3
ENSG00000112837,TBX18
ENSG00000273777,CEACAM20
ENSG00000129221,AIPL1
ENSG00000146090,RASGEF1C
ENSG00000232164,LINC01873
ENSG00000152086,TUBA3E
ENSG00000082293,COL19A1
ENSG00000160870,CYP3A7
ENSG00000224936,SUCLA2P1
ENSG00000130487,KLHDC7B
ENSG00000139364,TMEM132B
ENSG00000046774,MAGEC2
ENSG00000130054,NALF2
ENSG00000256802,LCIIAR
ENSG00000111732,AICDA
ENSG00000279050,PWAR1
ENSG00000233725,NRAD1
ENSG00000282815,TEX13C
ENSG00000041982,TNC
ENSG00000239455,PTPN11P1
ENSG00000224310,LINC01567
ENSG00000253417,LINC02159
ENSG00000213075,RPL31P11
ENSG00000157335,CLEC18C
ENSG00000141338,ABCA8
ENSG00000186790,FOXE3
ENSG00000254471,LOC646112
ENSG00000232855,LINC03138
ENSG00000022355,GABRA1
ENSG00000224675,GALNT13-AS1
ENSG00000232553,CLK2P1
ENSG00000255399,TBX5-AS1
ENSG00000136541,ERMN
ENSG00000140015,KCNH5
ENSG00000181374,CCL13
ENSG00000133454,MYO18B
ENSG00000111799,COL12A1
ENSG00000171794,UTF1
ENSG00000135406,PRPH
ENSG00000149970,CNKSR2
ENSG00000223949,ROR1-AS1
ENSG00000228695,LOC107987423
ENSG00000095110,NXPE1
ENSG00000162460,TMEM82
ENSG00000276566,IGKV1D-13
ENSG00000139330,KERA
ENSG00000188000,OR7D2
ENSG00000251095,LOC105377329
ENSG00000157211,CDCP2
ENSG00000197241,SLC2A7
ENSG00000204118,NAP1L6P
ENSG00000269113,TRABD2B
ENSG00000164326,CARTPT
ENSG00000166257,SCN3B
ENSG00000165076,PRSS37
ENSG00000185519,FAM131C
ENSG00000187980,PLA2G2C
ENSG00000204071,TCEAL6
ENSG00000255398,HCAR3
ENSG00000189221,MAOA
ENSG00000132321,DRC11
ENSG00000113303,BTNL8
ENSG00000077264,PAK3
ENSG00000113209,PCDHB5
ENSG00000125731,SH2D3A
ENSG00000206552,KRABD1-AS1
ENSG00000160808,MYL3
ENSG00000257097,CLIP1-AS1
ENSG00000186310,NAP1L3
ENSG00000150051,MKX
ENSG00000218153,KRT18P22
ENSG00000072133,RPS6KA6
ENSG00000123892,RAB38
ENSG00000258692,SALL4P7
ENSG00000163814,CDCP1
ENSG00000112761,CCN6
ENSG00000114374,USP9Y
ENSG00000065325,GLP2R
ENSG00000256581,NLRP9P1
ENSG00000167117,ANKRD40CL
ENSG00000156103,MMP16
ENSG00000113361,CDH6
ENSG00000152822,GRM1
ENSG00000248590,GLDCP1
ENSG00000170289,CNGB3
ENSG00000248587,LINC02119
ENSG00000182824,FAM230E
ENSG00000163568,AIM2
ENSG00000165186,PTCHD1
ENSG00000171916,LGALS9C
ENSG00000235472,EIF4A1P7
ENSG00000132874,SLC14A2
ENSG00000064835,POU1F1
ENSG00000159247,TUBBP5
ENSG00000164935,DCSTAMP
ENSG00000227066,LOC117779438
ENSG00000250329,POGLUT2P1
ENSG00000188056,TREML4
ENSG00000131142,CCL25
ENSG00000242550,SERPINB10
ENSG00000230782,LOC340512
ENSG00000139194,RBP5
ENSG00000163888,CAMK2N2
ENSG00000116183,PAPPA2
ENSG00000213214,ARHGEF35
ENSG00000227115,LINC01630
ENSG00000128298,BAIAP2L2
ENSG00000213225,NOC2LP1
ENSG00000230773,LOC105374593
ENSG00000109265,CRACD
ENSG00000259362,LOC101929457
ENSG00000188778,ADRB3
ENSG00000179546,HTR1D
ENSG00000095596,CYP26A1
ENSG00000249238,BCL9P1
ENSG00000116785,CFHR3
ENSG00000167419,LPO
ENSG00000163485,ADORA1
ENSG00000109424,UCP1
ENSG00000215218,UBE2QL1
ENSG00000256124,LINC01152
ENSG00000238133,MAP3K20-AS1
ENSG00000162621,LRRC53
ENSG00000214842,RAD51AP2
ENSG00000125966,MMP24
ENSG00000263711,LINC02864
ENSG00000163879,DNALI1
ENSG00000262902,MTCO1P40
ENSG00000258545,RHOXF1-AS1
ENSG00000126500,FLRT1
ENSG00000188523,CFAP77
ENSG00000057294,PKP2
ENSG00000255189,GLYATL1P1
ENSG00000104899,AMH
ENSG00000227508,LINC01624
ENSG00000276462,LINC03025
ENSG00000125508,SRMS
ENSG00000163075,CFAP221
ENSG00000200795,RNU4-1
ENSG00000243902,ELFN2
ENSG00000225792,SNX10-AS1
ENSG00000133958,UNC79
ENSG00000235740,PHACTR2-AS1
ENSG00000227038,GTF2IP7
ENSG00000117834,SLC5A9
ENSG00000132026,RTBDN
ENSG00000249306,LINC01411
ENSG00000179136,LINC00670
ENSG00000163630,SYNPR
ENSG00000182585,EPGN
ENSG00000146530,VWDE
ENSG00000170835,CEL
ENSG00000230387,LINC03125
ENSG00000171495,MROH2B
ENSG00000238086,PPP1R26P1
ENSG00000159648,SPMIP8
ENSG00000133020,MYH8
ENSG00000196092,PAX5
ENSG00000187922,LCN10
ENSG00000183454,GRIN2A
ENSG00000223443,USP17L2
ENSG00000206192,ANKRD20A9P
ENSG00000165309,ARMC3
ENSG00000139155,SLCO1C1
ENSG00000186684,CYP27C1
ENSG00000236064,LOC101928335
ENSG00000267259,LOC112267992
ENSG00000232952,LOC401957
ENSG00000133019,CHRM3
ENSG00000117525,F3
ENSG00000138136,LBX1
ENSG00000073737,DHRS9
ENSG00000206538,VGLL3
ENSG00000224791,KRT18P39
ENSG00000141433,ADCYAP1
ENSG00000184571,PIWIL3
ENSG00000145284,SCD5
ENSG00000154611,PSMA8
ENSG00000234805,FAM151AP1
ENSG00000159712,ANKRD18CP
ENSG00000185640,KRT79
ENSG00000169067,ACTBL2
ENSG00000152953,STK32B
ENSG00000182902,SLC25A18
ENSG00000251544,MTND5P12
ENSG00000141448,GATA6
ENSG00000164283,ESM1
ENSG00000169507,SLC38A11
ENSG00000165462,PHOX2A
ENSG00000183019,MCEMP1
ENSG00000172782,FADS6
ENSG00000238062,SPATA3-AS1
ENSG00000229081,LINC01165
ENSG00000267122,DOT1L-AS1
ENSG00000108176,DNAJC12
ENSG00000255428,LOC100132078
ENSG00000185247,MAGEA11
ENSG00000250799,PRODH2
ENSG00000139304,PTPRQ
ENSG00000134595,SOX3
ENSG00000281560,LSINCT5
ENSG00000175746,LINC02915
ENSG00000164270,HTR4
ENSG00000243742,RPLP0P2
ENSG00000275563,LOC100508046
ENSG00000177363,LRRN4CL
ENSG00000233719,GOT2P3
ENSG00000196166,LINC03042
ENSG00000226604,PAPPA-AS2
ENSG00000236494,LOC124901612
ENSG00000226982,CENPCP1
ENSG00000196684,HSH2D
ENSG00000248596,CEP192P1
ENSG00000007314,SCN4A
ENSG00000253223,LOC100288001
ENSG00000112238,PRDM13
ENSG00000249158,PCDHA11
ENSG00000274351,THAP12P10
ENSG00000237870,LOC102724434
ENSG00000234899,SOX9-AS1
ENSG00000215057,PKMP5
ENSG00000164794,KCNV1
ENSG00000255397,NASPP1
ENSG00000128438,TBC1D27P
ENSG00000186377,CYP4X1
ENSG00000005381,MPO
ENSG00000163825,RTP3
ENSG00000144583,MARCHF4
ENSG00000213338,ATF4P1
ENSG00000117477,CCDC181
ENSG00000183169,POM121L1P
ENSG00000273041,ATF4P2
ENSG00000188822,CNR2
ENSG00000214553,LRRC37A11P
ENSG00000220494,YAP1P1
ENSG00000112559,MDFI
ENSG00000134389,CFHR5
ENSG00000259224,SLC35G6
ENSG00000231574,LINC02015
ENSG00000147003,CLTRN
ENSG00000214402,LCNL1
ENSG00000247699,FABP6-AS1
ENSG00000231971,CT69
ENSG00000103375,AQP8
ENSG00000132563,REEP2
ENSG00000151812,SLC35F4
ENSG00000269793,ZIM2-AS1
ENSG00000177398,UMODL1
ENSG00000017483,SLC38A5
ENSG00000231079,KIF5C-AS1
ENSG00000186198,SLC51B
ENSG00000237740,NPAP1P3
ENSG00000143473,KCNH1
ENSG00000166800,LDHAL6A
ENSG00000108924,HLF
ENSG00000171864,PRND
ENSG00000124713,GNMT
ENSG00000171476,HOPX
ENSG00000274209,ANTXRL
ENSG00000170627,GTSF1
ENSG00000254951,LOC283299
ENSG00000187553,CYP26C1
ENSG00000113327,GABRG2
ENSG00000235885,LOC101927661
ENSG00000119973,PRLHR
ENSG00000244578,LINC01391
ENSG00000229754,CXCR2P1
ENSG00000038427,VCAN
ENSG00000215867,KRT18P57
ENSG00000245293,CYP2U1-AS1
ENSG00000139445,FOXN4
ENSG00000099957,P2RX6
ENSG00000114805,PLCH1
ENSG00000237862,LOC100506271
ENSG00000066382,MPPED2
ENSG00000064300,NGFR
ENSG00000079557,AFM
ENSG00000223519,KIF28P
ENSG00000099617,EFNA2
ENSG00000185668,POU3F1
ENSG00000270379,HEATR9
ENSG00000168772,CXXC4
ENSG00000220378,KRT8P42
ENSG00000137090,DMRT1
ENSG00000178882,RFLNA
ENSG00000184911,DMRTC1B
ENSG00000280109,PLAC4
ENSG00000138798,EGF
ENSG00000184530,C6orf58
ENSG00000178531,CTXN1
ENSG00000104267,CA2
ENSG00000180155,LYNX1
ENSG00000203645,LINC00501
ENSG00000254560,BBOX1-AS1
ENSG00000169071,ROR2
ENSG00000282651,IGHV5-10-1
ENSG00000260908,PLA2G10CP
ENSG00000255353,ASS1P13
ENSG00000104888,SLC17A7
ENSG00000229839,LOC124906013
ENSG00000088340,FER1L4
ENSG00000134588,USP26
ENSG00000180532,ZSCAN4
ENSG00000102287,GABRE
ENSG00000235731,LINC02250
ENSG00000166250,CLMP
ENSG00000258952,SALRNA1
ENSG00000172260,NEGR1
ENSG00000204542,C6orf15
ENSG00000204767,INSYN2B
ENSG00000228919,LOC389199
ENSG00000205277,MUC12
ENSG00000103310,ZP2
ENSG00000175445,LPL
ENSG00000187243,MAGED4B
ENSG00000198049,AVPR1B
ENSG00000185198,PRSS57
ENSG00000197446,CYP2F1
ENSG00000187492,CDHR4
ENSG00000215853,RPTN
ENSG00000196468,FGF16
ENSG00000174963,ZIC4
ENSG00000144063,MALL
ENSG00000129009,ISLR
ENSG00000164626,KCNK5
ENSG00000204657,OR2H2
ENSG00000103034,NDRG4
ENSG00000118094,TREH
ENSG00000006047,YBX2
ENSG00000128285,MCHR1
ENSG00000206172,HBA1
ENSG00000163534,FCRL1
ENSG00000234948,LINC01524
ENSG00000099769,IGFALS
